ReadId	HostHit	Overlap	Independent	CARDhit	Chunk
21a002f1-9f4d-4b26-a925-5b2ee288a19b	Klebsiella pneumoniae	291	Y	gb|L36601|+|1420-3130|ARO:3003036|oleB	582
a5d9eefc-46bd-4e78-9ef3-1211a17ad0d3	Klebsiella pneumoniae	4767	Y	gb|X63451|+|0-1653|ARO:3002828|srmB	582
e1720a89-e6bc-4396-bcd7-6a9962297c8d	Klebsiella pneumoniae	3026	Y	gb|HQ433550|+|0-1020|ARO:3000813|mexS	582
83c52b02-adc2-4e5c-a022-bbc59fa2e2d0	Klebsiella pneumoniae	161	Y	gb|AP009048|-|4338624-4340268|ARO:3003576|PmrC	582
b7e30bff-406b-4ad3-b7af-ae235e4579ee	Klebsiella pneumoniae	834	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA	583
1d51cfba-73c9-49d8-9cbe-11de1f30573a	Proteus mirabilis	564	Y	gb|FJ768952|+|0-1488|ARO:3000237|tolC	583
47c94ddf-f0f0-45d5-b0f4-e8e7f012ecee	Klebsiella pneumoniae	464	Y	gb|NC_002695|-|4903561-4904935|ARO:3000830|cpxA	583
fe1eb0e3-e794-457e-884d-d873b7de81f7	Klebsiella pneumoniae	195	Y	gb|CP014358.1|-|2161325-2162750|ARO:3001327|mdtK	583
b452b882-306b-4514-a6d6-2b101d17d299	Klebsiella pneumoniae	346	Y	gb|NC_002695|-|4903561-4904935|ARO:3000830|cpxA	583
098c5971-2dc7-4d74-a596-b82588efbfff	Klebsiella pneumoniae	1142	Y	gb|L11616|+|1569-4710|ARO:3000378|mexB	583
99253d04-2d45-4d14-abdb-b8953eaf18b4	No hit	0	N	gb|NC_002516|+|4707534-4710624|ARO:3000808|mexI	583
ed8d14aa-d91a-4bf0-aaf6-f27a0521463c	Proteus mirabilis	402	Y	gb|NC_007779|+|2166412-2167135|ARO:3000828|baeR	583
09aa59a1-e67a-4f40-a6fe-f338a112ee12	Klebsiella pneumoniae	1853	Y	gb|NC_002516.2|+|3982020-3984009|ARO:3002985|arnA	583
f555839f-e322-435d-9cc9-cf484fabbbff	Proteus mirabilis	35	N	gb|AF038993|+|0-1197|ARO:3000177|tetJ	583
779ff84e-4726-4c54-ba56-2f859ad8a609	Klebsiella pneumoniae	33	N	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB	583
bf8ea610-ea70-403f-8f50-21f4683b419e	Klebsiella pneumoniae	1084	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin	583
7ace6ade-1d46-4301-831e-0f1e2110a196	Klebsiella pneumoniae	1668	Y	gb|AY768532|+|0-1935|ARO:3000535|macB	584
6de19e90-2c1d-4f23-8468-74b0fe44813b	Klebsiella pneumoniae	5270	Y	gb|KP143090|-|1199-1619|ARO:3003209|FosA5	584
850d116e-622d-44a1-86ff-fde2ead1c024	Klebsiella pneumoniae	1034	Y	gb|NC_002516|-|2208168-2211306|ARO:3002983|amrB	584
f3e8e107-1198-4e84-a7c8-3c68582e23a1	Klebsiella pneumoniae	2404	Y	gb|NC_002695|-|4904931-4905630|ARO:3000831|cpxR	584
0a487e24-5996-47c7-9fe1-0db4acd9390e	Klebsiella pneumoniae	2548	Y	gb|AP009048|-|4153663-4154296|ARO:3000518|CRP	584
e51f157d-52b4-40bd-a798-7fdca58f93bc	Klebsiella pneumoniae	434	Y	gb|NC_000913.3|+|84367-85312|ARO:3003843|leuO	584
72327092-bde2-4cfc-9a44-34e1efb35472	Klebsiella pneumoniae	1531	Y	gb|NC_002516.2|+|179521-182569|ARO:3003681|TriC	584
82631bbb-da8d-42dd-9d3a-f357fc546122	Klebsiella pneumoniae	4594	Y	gb|U00096|+|3413863-3415021|ARO:3000499|acrE	584
6977a16e-ed11-4987-afa4-3391de597d59	Klebsiella oxytoca	454	Y	gb|AY082011|+|5900-6932|ARO:3000005|vanD	584
cf0e0937-4c39-4c3e-b430-861884badd51	Klebsiella pneumoniae	352	Y	gb|X63451|+|0-1653|ARO:3002828|srmB	584
0dcfbecb-f5d9-4556-be41-2b9a192912cc	Klebsiella pneumoniae	264	Y	gb|X98831.1|+|361-1555|ARO:3003359|Streptomyces	584
5199f666-6b25-40cf-bdcf-51f8539b90ed	Klebsiella pneumoniae	3170	Y	gb|KP143090|-|1199-1619|ARO:3003209|FosA5	584
e359c06d-0e73-4752-9a51-4f5aee8080cf	Klebsiella pneumoniae	524	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA	585
fbf4610d-5bac-4457-865f-a0fff4c06dc7	Klebsiella pneumoniae	259	Y	gb|NC_000913.3|+|1333854-1334829|ARO:3003840|aminocoumarin	585
656a2d6c-a1f5-44dc-8e1a-22c84abf85c0	Klebsiella pneumoniae	6069	Y	gb|NC_000913.3|+|2810769-2811300|ARO:3000516|emrR	585
05d1a989-788c-4353-a341-e3a95c0e1fc0	Klebsiella pneumoniae	309	Y	gb|AY264780|-|1824-3006|ARO:3000569|tet41	585
cdd0d7bf-2b7d-4926-aa4e-c1da2d5d8e66	Klebsiella pneumoniae	584	Y	gb|JX121131|+|0-858|ARO:3001203|SHV-165	585
8fdca5da-ccae-4890-95fc-12105aef77b6	Klebsiella pneumoniae	81	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB	585
34c54893-8c6c-40e2-b86e-98b21e0869ca	Enterobacter aerogenes	1096	Y	gb|JYFL01000006.1|-|112069-113503|ARO:3002813|lmrB	585
ff4de6f4-76e0-4cd8-92a1-16fc48591c7f	Klebsiella pneumoniae	2057	Y	gb|D38215|+|0-1539|ARO:3002893|tcr3	585
a961d6ef-0946-4fac-84d1-072408f71e23	Proteus mirabilis	622	Y	gb|GG749185.1|+|116812-118003|ARO:3000309|emrD	585
290ffe22-f3f3-4c40-9006-d4d9fc15aac2	Klebsiella pneumoniae	439	Y	gb|AF079138|+|153-1122|ARO:3000598|Erm(31)	585
88a95ffe-df5a-4660-bc9a-f175b4dc36db	Klebsiella pneumoniae	4571	Y	gb|NC_003197|-|2039657-2040380|ARO:3000826|sdiA	585
477636dc-7e76-42ea-8e42-9f48e6630cd4	Klebsiella pneumoniae	1127	Y	gb|NC_003197|-|2039657-2040380|ARO:3000826|sdiA	585
21c618b8-3b8a-4d6f-9ab1-dc87083e33f1	Klebsiella pneumoniae	3149	Y	gb|CP014358.1|-|2161325-2162750|ARO:3001327|mdtK	585
b9939d5e-a3bd-4b9f-aa37-3eb6514f94a5	Klebsiella pneumoniae	589	Y	gb|NC_002516.2|+|179521-182569|ARO:3003681|TriC	585
014ad9af-0a66-49a3-99a2-97dc9a4847e9	Klebsiella pneumoniae	1207	Y	gb|CP014358.1|-|2161325-2162750|ARO:3001327|mdtK	585
2fcba865-4087-4a2f-8d56-63611fe94646	Klebsiella pneumoniae	35	N	gb|U00096|+|2155262-2158385|ARO:3000793|mdtB	585
9411d12b-2abf-469c-832d-d65ed0b00ff1	Klebsiella pneumoniae	94	Y	gb|U00096|+|2812615-2814154|ARO:3000074|emrB	585
f35b10a4-fa6b-48e1-bb56-95f8b56a0493	Proteus mirabilis	1864	Y	gb|U00096|-|1124117-1125326|ARO:3001216|mdtH	586
23b2d9ed-0b0b-4dae-87e5-a98e3d872793	Klebsiella pneumoniae	85	Y	gb|U00096|+|2812615-2814154|ARO:3000074|emrB	586
5fb1c761-9acd-4eb7-99da-06ccb7a5f331	Klebsiella pneumoniae	91	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB	586
39e63ea0-168f-4e99-9b20-5567cb322bf0	Klebsiella pneumoniae	1525	Y	gb|U00096|-|2098446-2099613|ARO:3003577|PmrE	586
0b3172fe-b2db-487a-9e7e-1843112b2203	Klebsiella pneumoniae	2766	Y	gb|NC_002516|+|4006509-4007148|ARO:3000819|nalD	586
a3e2dfa9-ab06-443b-908a-57a970b1e9eb	Klebsiella pneumoniae	5696	Y	gb|JX121119|+|0-858|ARO:3001191|SHV-152	587
7acdbe0b-9c3d-4cad-9363-3097e02e4fd3	Klebsiella pneumoniae	509	Y	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB	587
7511c6d0-6661-4be9-bfda-0318e61d0f0c	Klebsiella pneumoniae	858	Y	gb|AP009048|-|4338624-4340268|ARO:3003576|PmrC	587
61ce080d-18f1-48a2-be10-77d5c80ca815	Klebsiella pneumoniae	2623	Y	gb|JQ394987|+|0-1233|ARO:3001328|mdfA	587
3e39d148-b1bf-4cda-8b11-19f13c5166c7	Klebsiella pneumoniae	606	Y	gb|AJ519683|+|281-1076|ARO:3001794|OXA-45	587
59835ccb-c42d-4858-a692-d3a14dc56d1a	Klebsiella pneumoniae	24	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB	587
3215f9a2-bfff-4c46-b736-9aacc154f89f	Klebsiella pneumoniae	1240	Y	gb|FJ768952|+|0-1488|ARO:3000237|tolC	587
dd65f935-80f8-4587-80b9-77b23b6b4010	Klebsiella pneumoniae	3380	Y	gb|AF173226|+|3767-6917|ARO:3003052|smeB	587
0791d3c5-f311-4892-ad2b-495c96dc4b9f	Klebsiella pneumoniae	3383	Y	gb|NC_002695|-|4903561-4904935|ARO:3000830|cpxA	587
4397391d-1293-4e98-87c6-57418b16378b	Proteus mirabilis	368	Y	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd	587
6f1a12e6-6349-46a8-af8d-8df3ba1b4f65	Klebsiella pneumoniae	1513	Y	gb|DQ679966|+|299-1493|ARO:3000207|acrA	587
923f8e22-6bc7-4fb4-a453-85bd683f35b5	Klebsiella pneumoniae	3	N	gb|NC_002695|-|4903561-4904935|ARO:3000830|cpxA	587
160e7c12-a499-4b3e-9768-8aac35104811	Klebsiella pneumoniae	750	Y	gb|NC_002695|-|4903561-4904935|ARO:3000830|cpxA	587
e4a5750c-d587-406c-9e5e-c30942365e70	Proteus mirabilis	1292	Y	gb|AP009048|-|4153663-4154296|ARO:3000518|CRP	588
0a006761-a4fc-4663-8f07-0116a58e05e1	Klebsiella pneumoniae	295	Y	gb|U00096|+|2155262-2158385|ARO:3000793|mdtB	588
6eda7ad2-0c31-4d00-88c5-3328909f1ade	Klebsiella pneumoniae	171	Y	gb|U00096|+|3415032-3418137|ARO:3000502|acrF	588
b7c699aa-d753-4953-89ac-83dcc3bcd325	Klebsiella pneumoniae	288	Y	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd	588
0cfcfbd9-6f32-4859-b22e-0d59822d794c	Klebsiella pneumoniae	1210	Y	gb|NC_000913.3|+|2810769-2811300|ARO:3000516|emrR	588
a93083b1-c46d-4168-a183-4e9bc76096a3	Klebsiella pneumoniae	1515	Y	gb|U00096|-|2098446-2099613|ARO:3003577|PmrE	588
6a642779-fba9-4f9b-8769-dd7e54bfaae5	Klebsiella pneumoniae	1264	Y	gb|JQ727667|+|0-870|ARO:3000825|robA	588
b353a727-2e72-4e94-8085-1fa87060e7c2	Klebsiella pneumoniae	716	Y	gb|JQ727668|+|0-375|ARO:3000823|ramA	588
0fae0243-e4cd-4a89-91c2-9d7ccf40a335	Klebsiella pneumoniae	1967	Y	gb|NC_007779|-|1115840-1117067|ARO:3001329|mdtG	588
4146d8fe-dd8e-4d37-97c3-08d63baa13d9	Proteus mirabilis	6068	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin	588
c436073c-75ee-4896-bb04-59283b75a22e	Klebsiella pneumoniae	2720	Y	gb|JQ727668|+|0-375|ARO:3000823|ramA	588
c0c164fa-bd36-448f-8c29-61ffb1daa346	Klebsiella pneumoniae	11	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB	588
7489a5b1-5088-4834-a46d-8d049fdb5f54	Klebsiella pneumoniae	2152	Y	gb|AY238971|+|1054-1741|ARO:3002670|cat	588
df1bd719-e3d3-4972-aa5b-b98bcc22adc8	Proteus mirabilis	364	Y	gb|NC_000913.3|+|1333854-1334829|ARO:3003840|aminocoumarin	589
6a31bc9c-5b91-4d19-9ab3-dae9375ffa2c	Klebsiella pneumoniae	344	Y	gb|X03615|+|231-1230|ARO:3002661|APH(7'')-Ia	589
13bb4967-090c-4685-ad71-08f1dac494c9	Klebsiella pneumoniae	3974	Y	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd	589
dc4cdb50-2ce4-4fc7-b68c-c93a270195c1	Klebsiella pneumoniae	532	Y	gb|AM051159|+|0-861|ARO:3002442|OKP-B-9	589
1901d9ec-4de2-42bd-93f9-3f05434cbc02	Klebsiella pneumoniae	640	Y	gb|AJ000283|+|619-1849|ARO:3000343|tap	589
5b55b79d-8102-4e4b-a374-75259e57e2fe	Klebsiella pneumoniae	273	Y	gb|KP143090|-|1199-1619|ARO:3003209|FosA5	589
67122937-a9a0-4bae-8ab3-a79846eac83a	Klebsiella pneumoniae	3031	Y	gb|M57437|+|0-1647|ARO:3002827|tlrC	590
8c9f5e45-7d87-4c6d-a823-76c19c235840	Klebsiella pneumoniae	938	Y	gb|NC_002695|+|3211891-3212506|ARO:3000832|evgA	590
49272d1f-1633-44dd-a1fd-84e740e8b597	Klebsiella pneumoniae	4304	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB	590
797c4643-c238-482a-91e4-7aca23d835ce	Klebsiella pneumoniae	2772	Y	gb|DQ914960|-|8888-9632|ARO:3002667|rmtD	590
f1a0d8ac-583c-4bab-ae12-df5fcc7e3325	Klebsiella pneumoniae	4027	Y	gb|U00096|-|1124117-1125326|ARO:3001216|mdtH	590
5e08e4b7-47cc-44fb-8fd4-66a208bf650a	Klebsiella pneumoniae	279	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB	590
20b16642-b3ae-4341-8d7d-49bec940d0b5	Klebsiella pneumoniae	1816	Y	gb|U00096|+|2158385-2161463|ARO:3000794|mdtC	590
9b247f72-a42c-4b70-bc17-90d071909038	Klebsiella pneumoniae	1639	Y	gb|M57437|+|0-1647|ARO:3002827|tlrC	590
94e41856-d417-4727-a1a6-7032555bed1b	Klebsiella pneumoniae	0	N	gb|AY277255|+|66-927|ARO:3001089|SHV-31	590
f25ab362-d8b0-47ef-8cb8-24f861ac051b	Klebsiella pneumoniae	4479	Y	gb|KU302801|+|102199-102430|ARO:3002831|vgaC	590
4b826b9d-232c-4a22-9cb4-dbbef83090ae	Klebsiella pneumoniae	7353	Y	gb|AP009048|-|4153663-4154296|ARO:3000518|CRP	590
4ae3b97c-9e21-453d-b3c0-ef34a1a013ca	Klebsiella pneumoniae	5036	Y	gb|X06599|+|272-1193|ARO:3002877|BcI	591
a120265b-36c2-4863-ac4c-65efec93e98a	Klebsiella pneumoniae	106	Y	gb|NC_000913.3|+|84367-85312|ARO:3003843|leuO	591
0f4278f2-c0d7-4ea2-a7b5-2bed407a173f	Klebsiella pneumoniae	4659	Y	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB	591
3d69c78e-7258-49d5-b1a8-1966bf68a8d1	Klebsiella pneumoniae	51	Y	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd	591
66757dc2-8bc2-43da-bcaa-962fe0f7ec70	Klebsiella pneumoniae	36	N	gb|JQ394987|+|0-1233|ARO:3001328|mdfA	591
53093363-a4ea-46df-ae3c-327563c4a348	Klebsiella pneumoniae	444	Y	gb|U46859|-|22365-24057|ARO:3003049|rosB	591
eafc9adb-3d45-4696-803c-748b31f02800	Escherichia fergusonii	747	Y	gb|KU302801|+|102199-102430|ARO:3002831|vgaC	591
327cd914-3122-4df2-be12-2bc2740f8d07	Klebsiella pneumoniae	66	Y	gb|U00096|+|2367070-2368039|ARO:3003578|PmrF	591
bd4a947e-b744-471e-82fa-0064e1f63bcc	No hit	0	N	gb|M80346|+|0-1656|ARO:3002817|carA	591
06f42fc8-a307-4bf8-983c-0e571045ebd0	Klebsiella pneumoniae	3335	Y	gb|U00096|+|3891614-3892790|ARO:3001215|mdtL	591
38696aa1-687e-426f-be1a-75b22e3899e3	Proteus mirabilis	331	Y	gb|U00096|-|1124117-1125326|ARO:3001216|mdtH	591
2b44a37a-d092-4727-b4d6-313bc85b8b9a	Shigella flexneri	6204	Y	gb|CP003022|+|336788-337580|ARO:3003197|aadA25	592
dc8b5890-b96b-4373-b0b2-82ff402c3293	No hit	0	N	gb|AJ295341|+|0-1173|ARO:3002516|OCH-3	592
c291e52d-e6c8-4288-9cc1-ef13c9547d93	Klebsiella pneumoniae	188	Y	gb|AY768532|+|0-1935|ARO:3000535|macB	592
4c009a07-7133-4b98-bed4-0684cb7094f1	Klebsiella pneumoniae	1	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB	592
9e4c42f1-59db-4ac9-a72a-790ded0b8acc	Klebsiella pneumoniae	1821	Y	gb|AP009048|-|4303042-4304509|ARO:3003550|mdtP	592
136f0936-fc1d-481c-bfa3-f38f3daf7f21	Klebsiella pneumoniae	1513	Y	gb|U00096|+|3415032-3418137|ARO:3000502|acrF	592
c5f8a3f2-f6c4-47ff-b92c-3d4ffdc6fd66	Klebsiella pneumoniae	1047	Y	gb|U00096|-|4567286-4568519|ARO:3001214|mdtM	593
ebd608c2-16a0-4a99-b867-004f3e65de0b	Klebsiella pneumoniae	3051	Y	gb|NC_002695|-|1737553-1737967|ARO:3000676|H-NS	593
7c5d38da-d596-46f4-bd7c-da75f317e7f2	Proteus mirabilis	374	Y	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd	593
6da56ef7-2a18-441e-aaf8-7f861abea8a7	Klebsiella pneumoniae	6150	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin	593
68d5a5d7-6bf4-4427-b882-0ebc4fadebf4	Klebsiella pneumoniae	184	Y	gb|AY112998|+|196-961|ARO:3003093|CEPH-A3	593
221ded2e-bd49-4746-9bcb-883e7f91e1f8	Klebsiella pneumoniae	257	Y	gb|NC_007779|-|1115840-1117067|ARO:3001329|mdtG	593
a4b9be01-629a-44ab-9643-1a027e1fe6c3	Klebsiella pneumoniae	0	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB	593
3d5b4614-cf78-4684-8052-6af0ac254da0	Klebsiella pneumoniae	134	Y	gb|U00096|+|2155262-2158385|ARO:3000793|mdtB	594
1032461f-76ba-4830-af82-ab131d4e19e5	Klebsiella pneumoniae	3747	Y	gb|JQ727668|+|0-375|ARO:3000823|ramA	594
6d53d65d-8fa7-4667-b6fe-2a06672c1793	Klebsiella variicola	48	N	gb|GG749185.1|+|116812-118003|ARO:3000309|emrD	594
5b3dc37e-b4c8-4fb1-8397-adb16a1bb21a	Escherichia coli	2929	Y	gb|KU302801|+|102199-102430|ARO:3002831|vgaC	594
6aa6df52-374e-4f6d-9f53-6c390fea75c6	Klebsiella pneumoniae	2116	Y	gb|AY768532|+|0-1935|ARO:3000535|macB	594
9e6aa634-2c41-4372-a482-6de79aab6de5	Klebsiella pneumoniae	2575	Y	gb|AM982520|+|5548-6424|ARO:3001937|CTX-M-76	594
ec3d27dc-230e-47f4-bdd1-0d7fe52de29b	Proteus mirabilis	1468	Y	gb|M11587|+|879-1533|ARO:3002670|cat	594
ffbc8434-aec6-4723-9740-3722124c2729	Klebsiella pneumoniae	2814	Y	gb|NC_007779|+|2586250-2589364|ARO:3000491|acrD	594
90fe40a5-4cd4-44db-9a58-9820b093ac53	Proteus mirabilis	1239	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB	594
1ed181fd-111e-41ee-93e3-80ec9f81fe52	Klebsiella pneumoniae	2320	Y	gb|NC_007779|+|2586250-2589364|ARO:3000491|acrD	594
ec695fa4-103c-40b8-83cd-ab3df1449891	Klebsiella pneumoniae	1933	Y	gb|NC_007779|+|1621287-1621671|ARO:3000263|marA	595
215fb97d-ea0d-447e-83da-f55aae2965b7	Klebsiella pneumoniae	696	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB	595
7a16affd-5309-49d5-b990-9db6f738e5a0	Klebsiella pneumoniae	100	Y	gb|NC_007779|+|2586250-2589364|ARO:3000491|acrD	595
c1d70e1b-f34c-4436-8a16-7814a0764480	Klebsiella pneumoniae	447	Y	gb|AP009048|+|2810082-2811255|ARO:3000027|emrA	595
de207df3-0dff-4386-ab31-c443a0d2e434	Klebsiella pneumoniae	8883	Y	gb|JQ727667|+|0-870|ARO:3000825|robA	595
3140cce3-1fc8-4731-b98f-8e7a851c5dbe	Klebsiella pneumoniae	1233	Y	gb|U00096|+|2155262-2158385|ARO:3000793|mdtB	595
82bb0bbb-cc68-4317-9ebe-ade6106a9e8f	Klebsiella pneumoniae	2	N	gb|NC_002695|-|4903561-4904935|ARO:3000830|cpxA	595
7d6cd71b-0e4f-40e7-869b-83eb8c10d342	Klebsiella pneumoniae	70	Y	gb|U00096|+|2812615-2814154|ARO:3000074|emrB	595
97ca8c6a-216e-4bbe-86c3-ef6e4058c8f0	Klebsiella pneumoniae	3642	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB	595
096fca0f-9caf-4d14-a523-74c3d267af60	Klebsiella pneumoniae	515	Y	gb|GG749185.1|+|116812-118003|ARO:3000309|emrD	596
575f6376-766c-4a5b-ac49-7e18fa97d8aa	Klebsiella pneumoniae	625	Y	gb|U00096|+|2155262-2158385|ARO:3000793|mdtB	596
77dbf103-79a0-42c8-96ee-a6881e97d98f	Klebsiella pneumoniae	3553	Y	gb|AJ252200|+|1278-4401|ARO:3003056|smeE	596
ac0e1e24-b0fc-4e79-899f-7fc0f5946778	Klebsiella pneumoniae	1014	Y	gb|FJ768952|+|0-1488|ARO:3000237|tolC	596
655d8443-aa8e-42c5-81a5-bf49d54e8de1	Klebsiella pneumoniae	1899	Y	gb|U00096|-|2098446-2099613|ARO:3003577|PmrE	596
79d97feb-252f-423d-9560-61e063961210	Klebsiella pneumoniae	2851	Y	gb|NC_002516|+|4710620-4712084|ARO:3000809|opmD	596
9b3c0371-8929-4f16-b48c-f1ccb93c1f79	Klebsiella pneumoniae	2861	Y	gb|AY768532|+|0-1935|ARO:3000535|macB	596
78da9a13-e0be-4eb0-a24a-b6371f5cda8b	Klebsiella pneumoniae	1180	Y	gb|NC_002516|+|2810008-2813197|ARO:3000804|mexF	596
956b2915-633e-4c85-8949-072df45579a8	Klebsiella pneumoniae	0	N	gb|FJ768952|+|0-1488|ARO:3000237|tolC	596
9a3831fb-2a2c-4b8e-9269-969017ad1e4a	Klebsiella pneumoniae	214	Y	gb|NC_007779|+|2166412-2167135|ARO:3000828|baeR	596
452c19f7-1c67-4b9a-80e6-3de4c306b116	Klebsiella pneumoniae	935	Y	gb|M57437|+|0-1647|ARO:3002827|tlrC	597
9b311e21-e410-481a-bf89-1e03312b3065	Klebsiella pneumoniae	1243	Y	gb|U00096|-|4567286-4568519|ARO:3001214|mdtM	597
1a5a1873-f7eb-4e17-97ad-fc96e3dc87dd	Klebsiella pneumoniae	1152	Y	gb|AF441286|+|224-965|ARO:3000843|MUS-1	597
43718513-ba34-44f4-b1e1-e2a7c9827aa9	Klebsiella pneumoniae	71	Y	gb|U00096|-|4567286-4568519|ARO:3001214|mdtM	597
cbe4b66d-4c20-42f5-a5b5-c0f2acc6d033	Klebsiella pneumoniae	352	Y	gb|U00096|+|3891614-3892790|ARO:3001215|mdtL	597
1bc45c58-6aa6-48fb-b0d5-0bc1a3e14430	Klebsiella pneumoniae	4330	Y	gb|NC_000913.3|-|721055-721733|ARO:3003841|kdpE	597
887849e3-c169-458f-99cb-075bb63f452b	Klebsiella pneumoniae	286	Y	gb|U00096|+|2158385-2161463|ARO:3000794|mdtC	597
e5068cf8-2b2c-439b-8786-7cd8272d93d1	Klebsiella pneumoniae	1289	Y	gb|NC_003112|-|1795181-1796420|ARO:3000810|mtrC	597
b5c0aa33-ee00-444c-92e2-3c590449d2fe	Proteus mirabilis	1437	Y	gb|U00096|+|2812615-2814154|ARO:3000074|emrB	598
e76e47cb-4be7-4342-96a5-1372baaa6f76	Klebsiella pneumoniae	3214	Y	gb|NC_002516.2|+|3982020-3984009|ARO:3002985|arnA	598
43a34cb3-d7e3-4415-8252-167aeebbfa02	Klebsiella pneumoniae	101	Y	gb|JQ727668|+|0-375|ARO:3000823|ramA	598
3d78d8b5-4b28-4dac-96a9-8ca40e3f55c5	Proteus mirabilis	572	Y	gb|AY743590|+|0-1188|ARO:3000566|tet39	598
81ab1114-90d0-4c63-8c3d-07517584d0c2	Klebsiella pneumoniae	1567	Y	gb|JQ727668|+|0-375|ARO:3000823|ramA	598
ef4115b7-df98-4841-af4c-49a53fa0b9b5	Proteus mirabilis	1666	Y	gb|U00096|+|2155262-2158385|ARO:3000793|mdtB	599
6765c0dd-cb8d-4c17-b7e3-808bed4e7f54	Klebsiella pneumoniae	96	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin	599
c1d850e5-f0b0-473b-9c46-5eba9dcc50b1	Klebsiella pneumoniae	382	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA	599
c6b53598-f76f-4a34-bb46-09a85b2bff5e	Klebsiella pneumoniae	183	Y	gb|U00096|+|2155262-2158385|ARO:3000793|mdtB	599
08c62c13-0bc0-478a-a930-f6ce704504e4	Klebsiella pneumoniae	3389	Y	gb|NC_010378.1|+|46651-47827|ARO:3003922|oqxA	599
7e77fe25-73d0-4a78-b6a4-9f13d26da7a0	No hit	0	N	gb|M57437|+|0-1647|ARO:3002827|tlrC	600
282ad025-01f8-4cf5-b26b-872ea53add80	Proteus mirabilis	415	Y	gb|JQ326200|+|193-1021|ARO:3001670|OXA-231	600
43b20399-3be3-4172-9e62-c8f02e516b51	Klebsiella pneumoniae	597	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin	600
5107a90f-612d-475b-944f-c3dd4a930f06	Klebsiella pneumoniae	1283	Y	gb|NC_002695|-|1737553-1737967|ARO:3000676|H-NS	601
2751cc3f-c530-4ac3-ae79-8debca9f57ce	Klebsiella pneumoniae	6692	Y	gb|NC_007779|+|2586250-2589364|ARO:3000491|acrD	601
89d2943d-2f01-48e2-99d3-bebea6fff3a5	Klebsiella pneumoniae	3666	Y	gb|AB219524.1|+|1176-4338|ARO:3003699|mexQ	601
3c39a71b-1fbd-4226-9085-f5614dfa5955	Klebsiella pneumoniae	464	Y	gb|NC_002516.2|+|3982020-3984009|ARO:3002985|arnA	601
5d51ae46-2c56-48a0-8bd7-0e1dc69c507f	Klebsiella pneumoniae	237	Y	gb|NC_002516|-|2208168-2211306|ARO:3002983|amrB	601
c39f0967-b5a5-44a2-bfaa-2d339967b63e	Klebsiella pneumoniae	2379	Y	gb|NC_010378.1|+|46651-47827|ARO:3003922|oqxA	601
1c06ed1e-7647-41cb-ac62-f6c1569f80b3	Klebsiella pneumoniae	1156	Y	gb|NC_002695|-|4903561-4904935|ARO:3000830|cpxA	601
31bccacb-f224-408e-b6ff-e78222417017	Klebsiella pneumoniae	2338	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB	601
82484fe5-a746-4a03-815d-2f07528ab6a7	Klebsiella pneumoniae	4881	Y	gb|NC_000913.3|-|721055-721733|ARO:3003841|kdpE	601
76cffea4-a717-4689-ad96-f920d4019492	Klebsiella pneumoniae	367	Y	gb|NC_000913.3|+|84367-85312|ARO:3003843|leuO	602
023c4549-256a-44ee-8c85-54eec77b0163	Klebsiella pneumoniae	3044	Y	gb|AB015853|+|145-1315|ARO:3003034|mexX	602
ac7708b3-3c8f-460c-aa91-0d5e8950e951	Klebsiella pneumoniae	1853	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA	602
5c41d686-f595-4e78-a814-8d7250834c4f	Klebsiella pneumoniae	446	Y	gb|U00096|+|2158385-2161463|ARO:3000794|mdtC	602
